// Monsters Additional Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper

// rAthena Dev Team
//1900,VALARIS,Valaris,Valaris,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,0x1973,100,1068,768,576,13000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1
//1901,VALARIS_WORSHIPPER,Valaris's Worshipper,Valaris's Worshipper,50,8578,0,2706,1480,1,487,590,15,25,1,75,55,1,93,45,10,12,0,6,27,0x1685,100,868,480,120,0,0,0,0,0,0,0,923,500,984,63,1464,2,607,50,610,100,503,300,2405,50,0,0,0,0,4129,1
//1902,MC_CAMERI,MC Cameri,MC Cameri,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,0x1973,100,1068,768,576,13000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1
//1903,POKI,Poki#3,Poki#3,99,1349000,0,4093000,1526000,9,4892,9113,22,35,1,180,39,67,193,130,10,12,1,7,64,0x1973,120,500,672,480,92100,603,5500,617,3000,1723,1000,1228,100,1236,500,617,2500,1234,75,1237,125,1722,250,1724,100,1720,50,0,0,0,0
//1904,SENTRY,Sentry,Sentry,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,0x1973,100,1068,768,576,13000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1

// Custom Hollow Poring (overrrides/collides with META_ANDRE)
//1237,HOLLOW_PORING,Hollow Poring,Hollow Poring,1,50,0,2,1,1,7,10,0,5,1,1,1,0,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,512,150,619,20,0,0,0,0,4001,10
// Custom Fire Poring. Warning, Colides with META_DENIRO
//1239,FIRE_PORING,Fire Poring,Fire Poring,1,50,0,2,1,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x131,400,1872,672,480,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,741,5,619,20,0,0,0,0,4001,20

// Lunar New Year 2008 Event Monster overrides
// Uncomment if event is enabled, as these drops modifications are nessecary.
//1145,MARTIN,Martin,Martin,18,1109,0,134,86,1,52,63,0,5,12,18,30,15,15,5,10,12,0,2,42,0x81,300,1480,480,480,0,0,0,0,0,0,0,1017,9000,1018,500,1251,10,2225,5,5009,1,10010,10,2224,15,7869,1500,0,0,4046,1
//1175,TAROU,Tarou,Tarou,11,284,0,57,28,1,34,45,0,0,1,20,11,10,24,5,10,12,0,2,27,0x91,150,1744,1044,684,0,0,0,0,0,0,0,1016,9000,919,3000,949,800,528,1000,701,2,7869,2500,0,0,0,0,0,0,4028,1
//1209,CRAMP,Cramp,Cramp,56,4720,0,2300,1513,1,395,465,0,5,1,85,35,5,65,60,10,12,0,2,45,0x3095,100,1000,500,1000,0,0,0,0,0,0,0,7007,4656,528,1000,726,80,746,110,568,250,510,70,984,95,7869,1500,0,0,4296,1

// iRO St. Patricks Day 2008 Event Monster overrides
// Uncomment if event is enabled, as these drops modifications are nessecary.
//1841,G_SNAKE_,Snake Lord's Minon,Snake Lord's Minon,15,471,0,72,48,1,46,55,0,0,1,15,15,10,35,5,10,12,1,2,22,0x81,200,1576,576,576,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1842,G_ANACONDAQ_,Snake Lord's Minon,Snake Lord's Minon,23,1109,0,300,149,1,124,157,0,0,1,23,28,10,36,5,10,12,1,2,25,0x91,200,1576,576,576,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1843,SIDE_WINDER_,Snake Lord's Minon,Snake Lord's Minon,43,4929,0,1996,993,1,240,320,5,10,38,43,40,15,115,20,10,12,1,2,25,0x3095,200,1576,576,576,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1844,G_ISIS_,Snake Lord's Minon,Snake Lord's Minon,47,7003,0,3709,1550,1,423,507,10,35,38,65,43,50,66,15,10,12,2,6,27,0x3195,200,1384,768,336,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,8,0,0,0,0,0,0,0,0,0,0,0,0

// iRO Christmas 2008 Event
// Uncomment if event is enabled, as these drops modifications are nessecary.
//1244,JAKK_XMAS,Christmas Jakk,Christmas Jakk,38,3581,0,1113,688,1,315,382,5,30,1,38,38,43,75,45,10,12,1,0,43,0x81,200,1180,480,648,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1245,GOBLINE_XMAS,Christmas Goblin,Christmas Goblin,25,1176,0,282,171,1,118,140,10,5,1,53,25,20,38,45,10,12,1,7,24,0x81,100,1120,620,240,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1246,COOKIE_XMAS,Christmas Cookie,Christmas Cookie,28,2090,0,461,284,1,140,170,0,50,1,24,30,53,45,100,10,12,0,7,46,0x91,400,1248,1248,240,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1247,ANTONIO,Antonio,Antonio,10,10,0,3,2,1,13,20,100,0,1,1,1,50,100,100,10,12,1,3,66,0xC1,100,720,720,432,0,0,0,0,0,0,0,604,500,12354,500,14550,500,5136,500,12132,500,12225,500,5811,500,0,0,0,0,4243,1

// iRO Halloween 2009 Event
// Uncomment if event is enabled. Uncomment the skills for Halloween Whisper in mob_skill_db2.
//3014,HALLOWEEN_WHISPER,Halloween Whisper,Halloween Whisper,1,800,0,0,0,1,10,13,0,45,1,51,14,0,60,0,10,12,0,6,68,0x81,150,1960,960,504,0,0,0,0,0,0,0,12396,150,6299,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3015,HALLOWEEN_DARK_LORD,Halloween Dark Lord,Halloween Dark Lord,1,45,0,0,0,1,10,13,0,45,1,51,14,0,60,0,10,12,2,6,89,0x81,100,868,768,480,0,0,0,0,0,0,0,12396,800,12397,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// iRO Halloween 2008 Event
// Uncomment if event is enabled.
//3000,ZOMBIE,Zombie,Zombie,15,534,0,50,33,1,67,79,0,10,1,8,7,0,15,0,10,12,1,1,29,0x3885,400,2612,912,288,0,0,0,0,0,0,0,957,9000,724,5,938,1000,958,50,727,70,0,0,0,0,0,0,0,0,4038,1
//3001,GHOUL,Ghoul,Ghoul,40,5418,0,1088,622,1,420,500,5,20,1,20,29,0,45,20,10,12,1,1,49,0x3885,250,2456,912,504,0,0,0,0,0,0,0,958,6000,756,110,509,700,511,800,2609,60,934,150,1260,1,0,0,0,0,4110,1
//3002,ZOMBIE_MASTER,Zombie Master,Zombie Master,62,14211,0,7610,2826,1,824,1084,37,26,25,20,30,5,77,35,10,12,1,1,29,0x3695,175,2612,912,288,0,0,0,0,0,0,0,7071,4413,938,1500,958,1500,723,200,727,100,1260,1,2324,2,0,0,0,0,4274,1


2111,DOPPELGANGER_A,Doppelganger,Doppelganger,72,249000,0,51480,10725,1,1340,2930,60,35,88,90,30,35,125,65,10,12,1,6,67,14261,100,480,480,288,25740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,MISTRESS_A,Mistress,Mistress,74,212000,0,39325,27170,1,880,1990,40,60,50,165,60,95,70,130,10,12,0,4,84,14261,100,1148,648,300,19662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,GOLDEN_BUG_A,Golden Thief Bug,Golden Thief Bug,64,126000,0,14300,7150,1,870,2015,60,45,65,75,35,45,85,150,10,12,2,4,43,4523,100,768,768,480,7150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,ORK_HERO_A,Orc Hero,Orc Hero,77,585700,0,58630,32890,1,2257,4799,40,45,1,91,30,70,105,90,10,12,2,7,42,14261,150,1678,780,648,29315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,EDDGA_A,Eddga,Eddga,65,152000,0,25025,12870,1,1215,2780,15,15,78,70,85,66,90,85,10,12,2,2,23,14261,300,872,1344,432,12512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,MOONLIGHT_A,Moonlight Flower,Moonlight Flower,67,120000,0,27500,14300,1,1200,2900,10,55,55,99,55,82,95,120,10,12,1,6,63,14261,150,1276,576,288,13750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,PHARAOH_A,Pharaoh,Pharaoh,93,445997,0,114990,41899,1,2267,5282,67,70,1,93,100,104,89,112,10,12,2,7,67,14261,125,868,768,288,57495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,PHREEONI_A,Phreeoni,Phreeoni,69,188000,0,32175,16445,1,880,2410,10,20,1,85,78,35,130,60,10,12,2,2,60,14261,200,1020,1020,288,16087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2119,ORC_LORD_A,Orc Lord,Orc Lord,74,783000,0,62205,8580,1,3700,7850,40,5,85,82,30,70,110,85,10,12,2,7,82,14261,100,1248,500,360,31102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,KNIGHT_OF_WINDSTORM_A,Knight of Windstorm,Knight of Windstorm,77,240000,0,64350,21450,2,1425,3010,35,60,75,185,83,55,130,79,10,12,2,0,84,14261,200,468,468,288,32175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121,GARM_A,Garm,Garm,73,197000,0,50050,20020,3,1700,3600,40,45,85,126,82,65,95,60,10,12,2,2,81,14261,400,608,408,336,25025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,DARK_LORD_A,Dark Lord,Dark Lord,80,720000,0,65780,45045,2,2800,6120,30,70,1,120,30,118,99,60,10,12,2,6,89,14261,100,868,768,480,32890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,TURTLE_GENERAL_A,Turtle General,Turtle General,97,320700,0,18202,9800,2,2438,5916,50,54,100,45,55,65,105,164,10,12,2,2,42,14261,200,900,1000,500,9101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,LORD_OF_DEATH_A,Lord of Death,Lord of Death,94,603383,0,131343,43345,3,3430,7662,77,73,1,99,30,109,100,106,10,12,2,6,67,14261,180,1446,1296,360,65671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,DRACULA_A,Dracula,Dracula,85,320096,0,120157,38870,3,1625,3515,45,76,1,95,90,87,85,100,10,12,2,6,87,14261,145,1290,1140,576,60078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,DARK_SNAKE_LORD_A,Evil Snake Lord,Evil Snake Lord,73,254993,0,34288,17950,3,2433,6643,25,55,70,83,30,80,164,88,10,12,2,2,68,14261,200,588,816,420,17144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,INCANTATION_SAMURAI_A,Incantation Samurai,Incantation Samurai,71,218652,0,33095,18214,3,2219,5388,10,51,91,85,30,85,150,60,10,12,2,7,67,14261,135,874,1344,576,16547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,AMON_RA_A,Amon Ra,Amon Ra,88,1214138,0,87264,35891,3,1647,4223,26,52,0,1,90,124,74,45,14,12,2,7,62,420,170,854,2016,480,43632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,TAO_GUNKA_A,Tao Gunka,Tao Gunka,70,193000,0,59175,10445,2,1450,3220,20,20,1,85,78,35,140,60,10,12,2,6,60,14261,150,1020,288,144,29587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,RSX_0806_A,RSX 0806,RSX 0806,86,560733,0,31010,32011,1,2740,8360,39,41,85,51,30,25,93,84,10,12,2,0,60,14261,220,128,1104,240,15505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,BACSOJIN__A,Bacsojin,Bacsojin,85,253221,0,45250,16445,3,1868,7992,20,55,52,65,44,112,152,35,10,12,2,7,64,14757,130,576,960,480,22625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,B_SEYREN_A,Lord Knight Seyren,Lord Knight Seyren,99,1647590,0,4835600,1569970,1,7238,18278,72,37,120,110,81,65,130,52,10,12,1,7,83,14261,100,76,384,288,2417800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,B_EREMES_A,Assassin Cross Eremes,Assassin Cross Eremes,99,1411230,0,4083400,1592380,1,4189,12478,37,39,90,181,62,37,122,60,10,12,1,7,85,14261,100,76,384,288,2041700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,B_HARWORD_A,Whitesmith Harword,Whitesmith Harword,99,1460000,0,4002340,1421000,1,7822,16073,66,36,100,73,112,35,136,60,10,12,1,7,82,14261,100,76,384,288,2001170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,B_MAGALETA_A,High Priest Magaleta,High Priest Magaleta,99,1092910,0,4257000,1318800,1,4688,10268,35,78,1,84,64,182,92,100,10,12,1,7,86,14261,125,1152,384,288,2128500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,B_KATRINN_A,High Wizard Katrinn,High Wizard Katrinn,99,1069920,0,4008200,1636700,1,1197,5591,10,88,1,89,42,223,128,93,10,12,1,7,68,14261,150,1152,384,288,2004100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,B_YGNIZEM_A,Ygnizem,Ygnizem,79,214200,0,258760,86000,1,3890,9580,48,25,82,60,45,31,110,40,10,12,1,7,43,14261,100,1008,864,288,129380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,APOCALIPS_H_A,Vesper,Vesper,97,640700,0,200000,100000,3,4000,14000,50,54,100,50,30,70,160,150,10,12,2,2,46,14261,180,504,912,432,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,LADY_TANEE_A,Lady Tanee,Lady Tanee,89,493000,0,64995,43222,14,450,2620,20,44,1,125,48,78,210,38,10,12,2,3,64,420,100,576,432,360,32497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,THANATOS_A,Thanatos,Thanatos,99,445660,0,3666000,2145060,3,3812,11295,35,35,100,108,30,86,147,32,10,12,2,6,88,14261,120,115,816,504,1833000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,DETALE_A,Detale,Detale,90,960000,0,291850,123304,3,4560,10108,66,59,100,90,30,136,140,56,10,12,2,9,67,14261,250,432,936,360,145925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,KIEL_A,Kiel D-01,Kiel D-01,90,1523000,0,2356200,512602,3,3280,9840,28,32,100,130,30,160,199,180,10,12,1,0,47,14261,130,1152,576,432,1178100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,RANDGRIS_A,Valkyrie Randgris,Valkyrie Randgris,99,3567200,0,2854900,3114520,3,5560,15540,25,42,100,120,30,120,220,210,10,12,2,8,86,14261,100,576,576,480,1427450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,GLOOMUNDERNIGHT_A,Gloom Under Night,Gloom Under Night,89,2298000,0,962175,276445,3,5880,15396,10,20,100,115,98,78,111,50,10,12,2,0,68,14261,200,1344,2880,576,481087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,KTULLANUX_A,Ktullanux,Ktullanux,98,4417000,0,2720050,1120020,3,1680,12040,40,42,85,126,30,125,177,112,10,12,2,2,81,14261,400,432,840,216,1360025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,ATROCE_A,Atroce,Atroce,82,1008420,0,295550,118895,2,2526,6172,25,25,100,87,30,49,89,72,10,12,2,2,67,14261,150,576,600,240,147775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,IFRIT_A,Ifrit,Ifrit,99,7700000,0,3154321,3114520,3,13530,30530,40,50,120,180,25,190,199,50,10,12,2,0,83,14261,130,212,384,360,1577160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,FALLINGBISHOP_A,Fallen Bishop,Fallen Bishop,80,3333333,0,1111111,1111111,1,3220,8260,50,0,1,80,15,126,120,20,10,12,1,6,47,14261,150,432,1152,360,555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,BEELZEBUB_A,Beelzebub,Beelzebub,98,6666666,0,0,0,1,4100,9060,40,35,6,110,200,250,120,66,10,12,0,6,88,14261,100,100,576,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,BEELZEBUB__A,Beelzebub,Beelzebub,98,6666666,0,6666666,6666666,2,10000,23410,40,40,6,110,200,250,166,66,10,12,2,6,88,14261,100,212,504,432,3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,GOPINICH_A,Gopinich,Gopinich,85,299321,0,45250,16445,3,1868,7992,20,42,50,65,55,103,152,35,10,12,2,2,62,14261,150,1536,864,432,22625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,MOROCC_A,Wounded Morroc,Wounded Morroc,99,8388607,0,3600000,3000000,2,15000,33000,29,65,140,160,30,250,180,40,10,12,2,6,87,14261,100,576,540,432,3600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,NAGHT_SIEGER_A,Naght Sieger,Naght Sieger,99,8000000,0,4000000,2000000,2,32000,96000,60,40,1,50,80,220,220,30,10,12,2,6,88,14261,100,76,432,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,ENTWEIHEN_A,Entweihen Crothen,Entweihen Crothen,90,5400000,0,2700000,1350000,12,32000,72000,44,66,1,70,40,250,220,30,14,16,1,6,87,420,0,140,540,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,HARDROCK_MOMMOTH_A,Hardrock Mammoth,Hardrock Mammoth,115,4137000,0,827400,413700,2,30000,66000,50,60,115,35,1,30,150,15,10,12,2,2,62,14261,150,1000,660,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,S_NYDHOG_A,Nidhoggrs Shadow,Nidhoggrs Shadow,117,3450000,0,4800000,3900000,2,17000,66000,60,75,1,34,62,236,188,34,10,12,2,9,87,14261,150,1596,1620,864,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,EASTER_BUNNY,Easter Bunny,Easter Bunny,99,100,0,0,0,1,200,500,100,100,45,61,5,15,77,90,10,12,1,2,42,97,160,1120,552,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,LUFFY,Luffy,Luffy,98,20,0,0,0,1,20,46,100,100,1,36,6,0,11,80,10,12,1,2,60,99,200,1456,456,336,0,0,0,0,0,0,0,514,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,Q_MONKEY,Monkey,Monkey,98,100000,0,0,0,1,5000,10000,0,0,99,99,99,99,99,99,10,12,0,2,22,201791681,200,1054,54,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,H_JAKK,Hallow Jakk,Hallow Jakk,99,666666,0,0,0,1,666,7332,10,10,66,66,66,66,66,66,10,12,1,10,87,177,200,1180,666,666,0,0,0,0,0,0,0,32106,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,H_LUDE,Wandering Lude,Wandering Lude,99,15,0,0,0,0,0,0,100,99,1,1,1,1,999,1,0,0,0,0,20,65,190,890,960,480,0,0,0,0,0,0,0,7225,2500,1062,2500,535,2500,7609,2500,6298,2500,0,0,0,0,0,0,0,0,0,0
